202500506,04/16/2025 11:38:59 am-04/16/2025 11:39:00 am,"901 VIRGINIA AVE , COLUMBIA MO, 65201",NO,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202500505,04/16/2025 11:36:00 am,"901 VIRGINIA AVE , COLUMBIA MO, 65201",NO NOT APPLICABLE,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202500505,04/16/2025 11:36:00 am-04/16/2025 11:36:00 am,"901 VIRGINIA AVE , COLUMBIA MO, 65201",NO NOT APPLICABLE,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202500504,04/16/2025 04:49:00 am,"299 E WALNUT ST/N PROVIDENCE RD , COLUMBIA MO, 65203",NO NOT APPLICABLE,WARRANT ARREST,TRAFFIC OFFENSE,CLEARED BY ARREST
202500504,04/16/2025 04:48:59 am-04/16/2025 04:49:00 am,"299 E WALNUT ST/N PROVIDENCE RD , COLUMBIA MO, 65203",NO NOT APPLICABLE,WARRANT ARREST,TRAFFIC OFFENSE,CLEARED BY ARREST
202500504,04/16/2025 04:49:00 am,"299 E WALNUT ST/N PROVIDENCE RD , COLUMBIA MO, 65203",NO NOT APPLICABLE,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202500504,04/16/2025 04:48:59 am-04/16/2025 04:49:00 am,"299 E WALNUT ST/N PROVIDENCE RD , COLUMBIA MO, 65203",NO NOT APPLICABLE,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202500503,04/16/2025 04:07:00 am,"199 N PROVIDENCE RD/E ASH ST , COLUMBIA MO, 65203",NO NOT APPLICABLE,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - PARAPHERNALIA / EQUIPMENT,CLEARED BY ARREST
202500503,04/16/2025 04:06:59 am-04/16/2025 04:07:00 am,"199 N PROVIDENCE RD/E ASH ST , COLUMBIA MO, 65203",NO NOT APPLICABLE,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - PARAPHERNALIA / EQUIPMENT,CLEARED BY ARREST
202500502,04/15/2025 05:06:00 pm,"699 E STADIUM BLVD/MICK DEAVER DR , COLUMBIA MO, 65201",NO,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,CLEARED BY ARREST
202500502,04/15/2025 05:05:00 pm-04/15/2025 05:05:00 pm,"699 E STADIUM BLVD/MICK DEAVER DR , COLUMBIA MO, 65201",NO,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,CLEARED BY ARREST
202500501,04/15/2025 07:02:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201",NO,DRUG - NARCOTIC,DRUG - NARCOTIC,EXCEPTIONALLY CLEARED
202500501,04/15/2025 07:02:00 am-04/15/2025 07:02:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201",NO,DRUG - NARCOTIC,DRUG - NARCOTIC,EXCEPTIONALLY CLEARED
202500501,04/15/2025 07:02:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201",NO,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,EXCEPTIONALLY CLEARED
202500501,04/15/2025 07:02:00 am-04/15/2025 07:02:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201",NO,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,EXCEPTIONALLY CLEARED
202500500,04/14/2025 08:29:40 pm,"1098 HOSPITAL DR/HITT ST , COLUMBIA MO, 65201",NO,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202500500,04/14/2025 08:29:39 pm-04/14/2025 08:29:40 pm,"1098 HOSPITAL DR/HITT ST , COLUMBIA MO, 65201",NO,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202500499,04/14/2025 06:12:00 pm,"3 HOSPITAL DR , COLUMBIA MO, 65201",NO,ASSAULT-SIMPLE,ASSAULT-SIMPLE,CLEARED BY ARREST
202500499,04/14/2025 05:51:00 pm-04/14/2025 05:51:00 pm,"3 HOSPITAL DR , COLUMBIA MO, 65201",NO,ASSAULT-SIMPLE,ASSAULT-SIMPLE,CLEARED BY ARREST
202500498,04/14/2025 03:46:00 pm,"506 ROLLINS ST , COLUMBIA MO, 65201",NO,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY)
202500498,04/13/2025 01:30:59 am-04/14/2025 03:46:00 pm,"506 ROLLINS ST , COLUMBIA MO, 65201",NO,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY)
202500497,04/14/2025 01:39:00 pm,"1099 SOUTHPARK DR/S COLLEGE AVE , COLUMBIA MO, 65201",NO,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202500497,04/14/2025 01:38:59 pm-04/14/2025 01:39:00 pm,"1099 SOUTHPARK DR/S COLLEGE AVE , COLUMBIA MO, 65201",NO,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202500496,04/14/2025 09:16:00 am,"967 VIRGINIA AVE , COLUMBIA MO, 65201",NO,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202500496,04/14/2025 09:15:59 am-04/14/2025 09:16:00 am,"967 VIRGINIA AVE , COLUMBIA MO, 65201",NO,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202500495,04/13/2025 08:04:08 pm,"902 VIRGINIA AVE , COLUMBIA MO, 65201",NO,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202500495,04/13/2025 08:04:07 pm-04/13/2025 08:04:08 pm,"902 VIRGINIA AVE , COLUMBIA MO, 65201",NO,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202500494,04/13/2025 07:46:00 pm,"901 VIRGINIA AVE , COLUMBIA MO, 65201",NO,LEAVING THE SCENE OF ACCIDENT,DWI,CLEARED BY ARREST
202500494,04/13/2025 07:40:00 pm-04/13/2025 07:46:00 pm,"901 VIRGINIA AVE , COLUMBIA MO, 65201",NO,LEAVING THE SCENE OF ACCIDENT,DWI,CLEARED BY ARREST
202500494,04/13/2025 07:46:00 pm,"901 VIRGINIA AVE , COLUMBIA MO, 65201",NO,DWI,DWI,CLEARED BY ARREST
202500494,04/13/2025 07:40:00 pm-04/13/2025 07:46:00 pm,"901 VIRGINIA AVE , COLUMBIA MO, 65201",NO,DWI,DWI,CLEARED BY ARREST
202500493,04/14/2025 01:30:45 am,"999 E BROADWAY/N TENTH ST , COLUMBIA MO, 65201",NO NOT APPLICABLE,ASSIST OTHER AGENCY (MUPD),ASSIST OTHER AGENCY (MUPD),CLOSED
202500493,04/14/2025 01:30:44 am-04/14/2025 01:30:45 am,"999 E BROADWAY/N TENTH ST , COLUMBIA MO, 65201",NO NOT APPLICABLE,ASSIST OTHER AGENCY (MUPD),ASSIST OTHER AGENCY (MUPD),CLOSED
202500492,04/13/2025 06:50:06 am,"1203 E BROADWAY/WAUGH ST , COLUMBIA MO, 65201",NO NOT APPLICABLE,ASSIST OTHER AGENCY (MUPD),ASSIST OTHER AGENCY (MUPD),CLOSED
202500492,04/13/2025 06:50:05 am-04/13/2025 06:50:06 am,"1203 E BROADWAY/WAUGH ST , COLUMBIA MO, 65201",NO NOT APPLICABLE,ASSIST OTHER AGENCY (MUPD),ASSIST OTHER AGENCY (MUPD),CLOSED
202500491,04/16/2025 03:05:36 am,"402 KENTUCKY BLVD , COLUMBIA MO, 65201",NO NOT APPLICABLE,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202500491,04/16/2025 03:05:35 am-04/16/2025 03:05:36 am,"402 KENTUCKY BLVD , COLUMBIA MO, 65201",NO NOT APPLICABLE,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202500490,04/13/2025 01:57:00 am,"499 S COLLEGE AVE/UNIVERSITY AVE , COLUMBIA MO, 65201",NO,ASSAULT-SIMPLE,ASSAULT-SIMPLE,INACTIVE (MUPD ONLY)
202500490,04/13/2025 01:24:00 am-04/13/2025 01:24:00 am,"499 S COLLEGE AVE/UNIVERSITY AVE , COLUMBIA MO, 65201",NO,ASSAULT-SIMPLE,ASSAULT-SIMPLE,INACTIVE (MUPD ONLY)
202500489,04/12/2025 03:07:00 pm,"1109 CARRIE FRANCKE DR , COLUMBIA MO, 65203",NO,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY)
202500489,04/12/2024 10:32:00 am-04/12/2025 03:02:00 pm,"1109 CARRIE FRANCKE DR , COLUMBIA MO, 65203",NO,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY)
202500488,04/12/2025 04:04:41 pm,"902 VIRGINIA AVE , COLUMBIA MO, 65201",NO,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202500488,04/12/2025 01:00:00 pm-04/12/2025 01:05:00 pm,"902 VIRGINIA AVE , COLUMBIA MO, 65201",NO,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202500487,04/12/2025 07:29:00 am,"1306 ROLLINS ST , COLUMBIA MO, 65201",NO,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY)
202500487,03/01/2025 12:00:00 am-04/12/2025 07:00:00 am,"1306 ROLLINS ST , COLUMBIA MO, 65201",NO,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY)
202500486,04/12/2025 05:03:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201",NO,DRUG - NARCOTIC,DRUG - NARCOTIC,EXCEPTIONALLY CLEARED
202500486,04/12/2025 04:40:00 am-04/12/2025 04:50:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201",NO,DRUG - NARCOTIC,DRUG - NARCOTIC,EXCEPTIONALLY CLEARED
202500485,04/12/2025 12:55:00 am,"1099 LOCUST ST/HITT ST , COLUMBIA MO, 65201",NO NOT APPLICABLE,DWI,DWI,CLEARED BY ARREST
202500485,04/12/2025 12:54:59 am-04/12/2025 12:55:00 am,"1099 LOCUST ST/HITT ST , COLUMBIA MO, 65201",NO NOT APPLICABLE,DWI,DWI,CLEARED BY ARREST
202500485,04/12/2025 12:55:00 am,"1099 LOCUST ST/HITT ST , COLUMBIA MO, 65201",NO NOT APPLICABLE,WARRANT ARREST,DWI,CLEARED BY ARREST
202500485,04/12/2025 12:54:59 am-04/12/2025 12:55:00 am,"1099 LOCUST ST/HITT ST , COLUMBIA MO, 65201",NO NOT APPLICABLE,WARRANT ARREST,DWI,CLEARED BY ARREST
202500484,04/11/2025 07:55:00 pm,"600 E WALNUT ST , COLUMBIA MO, 65201",NO,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202500484,04/11/2025 07:40:00 pm-04/11/2025 07:55:00 pm,"600 E WALNUT ST , COLUMBIA MO, 65201",NO,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202500483,04/11/2025 07:12:00 pm,"515 S FIFTH ST , COLUMBIA MO, 65201",YES CONTINUING SOCIAL RELATIONSHIP ROMANTIC IN NATURE,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202500483,04/11/2025 07:11:59 pm-04/11/2025 07:12:00 pm,"515 S FIFTH ST , COLUMBIA MO, 65201",YES CONTINUING SOCIAL RELATIONSHIP ROMANTIC IN NATURE,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202500482,04/11/2025 04:54:00 pm,"200 S SEVENTH ST , COLUMBIA MO, 65201",NO,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY)
202500482,04/11/2025 04:54:00 pm-04/11/2025 04:54:00 pm,"200 S SEVENTH ST , COLUMBIA MO, 65201",NO,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY)
202500481,04/11/2025 04:54:00 pm,"200 S SEVENTH ST , COLUMBIA MO, 65201",NO,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY)
202500481,04/11/2025 04:54:00 pm-04/11/2025 04:54:00 pm,"200 S SEVENTH ST , COLUMBIA MO, 65201",NO,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY)
202500480,04/11/2025 02:43:00 pm,"3 HOSPITAL DR , COLUMBIA MO, 65201",NO,ASSAULT-SIMPLE,ASSAULT-SIMPLE,ACTIVE
202500480,04/11/2025 02:30:00 pm-04/11/2025 02:43:00 pm,"3 HOSPITAL DR , COLUMBIA MO, 65201",NO,ASSAULT-SIMPLE,ASSAULT-SIMPLE,ACTIVE
202500479,04/11/2025 01:13:00 pm,"499 ELM ST/S FIFTH ST , COLUMBIA MO, 65201",NO,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202500479,04/11/2025 01:12:59 pm-04/11/2025 01:13:00 pm,"499 ELM ST/S FIFTH ST , COLUMBIA MO, 65201",NO,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202500478,04/10/2025 11:28:00 pm,"999 CHAMPIONS DR/E STADIUM BLVD , COLUMBIA MO, 65201",NO NOT APPLICABLE,RESISTING ARREST BY FLEEING,RESISTING ARREST BY FLEEING,CLEARED BY ARREST
202500478,04/10/2025 11:28:00 pm-04/10/2025 11:28:00 pm,"999 CHAMPIONS DR/E STADIUM BLVD , COLUMBIA MO, 65201",NO NOT APPLICABLE,RESISTING ARREST BY FLEEING,RESISTING ARREST BY FLEEING,CLEARED BY ARREST
202500478,04/10/2025 11:28:00 pm,"999 CHAMPIONS DR/E STADIUM BLVD , COLUMBIA MO, 65201",NO NOT APPLICABLE,OTHER OFFENSE - NOT REPORTABLE,RESISTING ARREST BY FLEEING,CLEARED BY ARREST
202500478,04/10/2025 11:28:00 pm-04/10/2025 11:28:00 pm,"999 CHAMPIONS DR/E STADIUM BLVD , COLUMBIA MO, 65201",NO NOT APPLICABLE,OTHER OFFENSE - NOT REPORTABLE,RESISTING ARREST BY FLEEING,CLEARED BY ARREST
202500477,04/10/2025 01:37:00 pm,"1024 S COLLEGE AVE/HOSPITAL DR , COLUMBIA MO, 65201",NO,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202500477,04/10/2025 01:36:00 pm-04/10/2025 01:37:00 pm,"1024 S COLLEGE AVE/HOSPITAL DR , COLUMBIA MO, 65201",NO,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202500476,04/10/2025 12:20:00 pm,"903 HITT STREET , COLUMBIA MO, 65201",NO,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202500476,04/10/2025 12:20:00 pm-04/10/2025 12:20:00 pm,"903 HITT STREET , COLUMBIA MO, 65201",NO,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202500475,04/10/2025 12:20:00 pm,"6TH STREET/STEWART RD , COLUMBIA MO, 65201",NO,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202500475,04/10/2025 12:19:59 pm-04/10/2025 12:20:00 pm,"6TH STREET/STEWART RD , COLUMBIA MO, 65201",NO,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202500474,04/10/2025 10:25:00 am,"901 ROLLINS ST , COLUMBIA MO, 65201",NO,TRESPASS,TRESPASS,CLEARED BY ARREST
202500474,04/10/2025 10:24:59 am-04/10/2025 10:25:00 am,"901 ROLLINS ST , COLUMBIA MO, 65201",NO,TRESPASS,TRESPASS,CLEARED BY ARREST
202500474,04/10/2025 10:25:00 am,"901 ROLLINS ST , COLUMBIA MO, 65201",NO,SICK/MENTALLY ILL PERSON,TRESPASS,CLEARED BY ARREST
202500474,04/10/2025 10:24:59 am-04/10/2025 10:25:00 am,"901 ROLLINS ST , COLUMBIA MO, 65201",NO,SICK/MENTALLY ILL PERSON,TRESPASS,CLEARED BY ARREST
202500473,04/10/2025 08:20:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201",NO,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202500473,04/10/2025 08:20:00 am-04/10/2025 08:20:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201",NO,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202500472,04/10/2025 07:28:00 am,"309 HITT ST , COLUMBIA MO, 65201",NO,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY)
202500472,04/09/2025 07:32:00 am-04/09/2025 11:45:00 am,"309 HITT ST , COLUMBIA MO, 65201",NO,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY)
202500471,04/10/2025 01:31:00 am,"1899 E STADIUM BLVD/S OLD 63 , COLUMBIA MO, 65201",NO,DWI,DRUG - NARCOTIC,CLEARED BY ARREST
202500471,04/10/2025 01:30:59 am-04/10/2025 01:31:00 am,"1899 E STADIUM BLVD/S OLD 63 , COLUMBIA MO, 65201",NO,DWI,DRUG - NARCOTIC,CLEARED BY ARREST
202500471,04/10/2025 01:31:00 am,"1899 E STADIUM BLVD/S OLD 63 , COLUMBIA MO, 65201",NO,TRAFFIC OFFENSE,DRUG - NARCOTIC,CLEARED BY ARREST
202500471,04/10/2025 01:30:59 am-04/10/2025 01:31:00 am,"1899 E STADIUM BLVD/S OLD 63 , COLUMBIA MO, 65201",NO,TRAFFIC OFFENSE,DRUG - NARCOTIC,CLEARED BY ARREST
202500471,04/10/2025 01:31:00 am,"1899 E STADIUM BLVD/S OLD 63 , COLUMBIA MO, 65201",NO,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202500471,04/10/2025 01:30:59 am-04/10/2025 01:31:00 am,"1899 E STADIUM BLVD/S OLD 63 , COLUMBIA MO, 65201",NO,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202500470,04/09/2025 12:11:00 pm,"7 HOSPITAL DR , COLUMBIA MO, 65201",NO,LARCENY - OTHER,LARCENY - OTHER,CLEARED BY ARREST
202500470,04/09/2025 12:00:00 am-04/09/2025 12:00:00 am,"7 HOSPITAL DR , COLUMBIA MO, 65201",NO,LARCENY - OTHER,LARCENY - OTHER,CLEARED BY ARREST
202500469,04/09/2025 09:54:00 am,"1024 ASHLAND RD , COLUMBIA MO, 65201",NO,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY)
202500469,04/09/2025 09:50:00 am-04/09/2025 09:50:00 am,"1024 ASHLAND RD , COLUMBIA MO, 65201",NO,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY)
202500468,04/09/2025 08:50:00 am,"HOSPITAL DR/TIGER AVE , COLUMBIA MO, 65201",NO NOT APPLICABLE,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202500468,04/09/2025 08:50:00 am-04/09/2025 08:50:00 am,"HOSPITAL DR/TIGER AVE , COLUMBIA MO, 65201",NO NOT APPLICABLE,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202500467,04/09/2025 12:00:00 am,"901 VIRGINIA AVE , COLUMBIA MO,",NO,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY)
202500467,04/06/2025 12:00:00 am-04/07/2025 12:00:00 am,"901 VIRGINIA AVE , COLUMBIA MO,",NO,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY)
202500466,04/08/2025 05:13:00 pm,"901 ROLLINS ST , COLUMBIA MO, 65201",NO,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202500466,02/01/2025 12:00:00 am-02/01/2025 12:00:00 am,"901 ROLLINS ST , COLUMBIA MO, 65201",NO,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202500465,04/08/2025 03:13:00 pm,"699 E STADIUM BLVD/MICK DEAVER DR , COLUMBIA MO, 65201",NO,LARCENY - OTHER,LARCENY - OTHER,CLEARED BY ARREST
202500465,04/08/2025 02:30:00 pm-04/08/2025 02:50:00 pm,"699 E STADIUM BLVD/MICK DEAVER DR , COLUMBIA MO, 65201",NO,LARCENY - OTHER,LARCENY - OTHER,CLEARED BY ARREST
202500465,04/08/2025 03:13:00 pm,"699 E STADIUM BLVD/MICK DEAVER DR , COLUMBIA MO, 65201",NO,DRUG - NARCOTIC,LARCENY - OTHER,CLEARED BY ARREST
202500465,04/08/2025 02:30:00 pm-04/08/2025 02:50:00 pm,"699 E STADIUM BLVD/MICK DEAVER DR , COLUMBIA MO, 65201",NO,DRUG - NARCOTIC,LARCENY - OTHER,CLEARED BY ARREST
202500465,04/08/2025 03:13:00 pm,"699 E STADIUM BLVD/MICK DEAVER DR , COLUMBIA MO, 65201",NO,TRAFFIC OFFENSE,LARCENY - OTHER,CLEARED BY ARREST
202500465,04/08/2025 02:30:00 pm-04/08/2025 02:50:00 pm,"699 E STADIUM BLVD/MICK DEAVER DR , COLUMBIA MO, 65201",NO,TRAFFIC OFFENSE,LARCENY - OTHER,CLEARED BY ARREST
202500465,04/08/2025 03:13:00 pm,"699 E STADIUM BLVD/MICK DEAVER DR , COLUMBIA MO, 65201",NO,DRUG - PARAPHERNALIA / EQUIPMENT,LARCENY - OTHER,CLEARED BY ARREST
202500465,04/08/2025 02:30:00 pm-04/08/2025 02:50:00 pm,"699 E STADIUM BLVD/MICK DEAVER DR , COLUMBIA MO, 65201",NO,DRUG - PARAPHERNALIA / EQUIPMENT,LARCENY - OTHER,CLEARED BY ARREST
202500464,04/08/2025 03:27:44 pm,"901 VIRGINIA AVE , COLUMBIA MO, 65211",NO,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,UNFOUNDED
202500464,04/06/2025 11:00:43 am-04/06/2025 04:00:44 pm,"901 VIRGINIA AVE , COLUMBIA MO, 65211",NO,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,UNFOUNDED
202500463,04/08/2025 06:46:00 am,"601 TURNER AVE , COLUMBIA MO, 65201",NO,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY)
202500463,04/07/2025 05:40:00 am-04/07/2025 03:00:00 pm,"601 TURNER AVE , COLUMBIA MO, 65201",NO,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY)
202500462,04/07/2025 08:39:32 pm,"699 E STADIUM BLVD/MICK DEAVER DR , COLUMBIA MO, 65201",NO,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202500462,04/07/2025 08:39:31 pm-04/07/2025 08:39:32 pm,"699 E STADIUM BLVD/MICK DEAVER DR , COLUMBIA MO, 65201",NO,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202500461,04/07/2025 04:21:00 pm,"309 HITT ST , COLUMBIA MO, 65201",NO,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY)
202500461,04/03/2025 11:00:00 am-04/03/2025 12:30:00 pm,"309 HITT ST , COLUMBIA MO, 65201",NO,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY)
202500460,04/07/2025 02:55:00 pm,"901 VIRGINIA AVE , COLUMBIA MO, 65201",NO,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202500460,04/07/2025 02:54:59 pm-04/07/2025 02:55:00 pm,"901 VIRGINIA AVE , COLUMBIA MO, 65201",NO,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202500459,04/07/2025 02:05:00 pm,"901 VIRGINIA AVE , COLUMBIA MO, 65201",NO NOT APPLICABLE,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,CLEARED BY ARREST
202500459,04/06/2025 08:00:00 pm-04/07/2025 02:05:00 pm,"901 VIRGINIA AVE , COLUMBIA MO, 65201",NO NOT APPLICABLE,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,CLEARED BY ARREST
202500458,04/07/2025 01:12:00 pm,"515 S FIFTH ST , COLUMBIA MO, 65201",NO,LARCENY - OTHER,LARCENY - OTHER,CLEARED BY ARREST
202500458,04/07/2025 01:05:00 pm-04/07/2025 01:12:00 pm,"515 S FIFTH ST , COLUMBIA MO, 65201",NO,LARCENY - OTHER,LARCENY - OTHER,CLEARED BY ARREST
202500457,04/06/2025 12:00:00 am,"515 S FIFTH ST , COLUMBIA MO, 65201",,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202500457,04/01/2025 12:00:00 am-01/01/1970 12:00:00 am,"515 S FIFTH ST , COLUMBIA MO, 65201",,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202500456,04/07/2025 03:13:19 pm,"901 VIRGINIA AVE , COLUMBIA MO, 65211",NO,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,CLOSED
202500456,04/04/2025 07:40:00 am-04/04/2025 12:00:00 pm,"901 VIRGINIA AVE , COLUMBIA MO, 65211",NO,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,CLOSED
202500455,04/07/2025 08:03:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201",NO,TRESPASS,TRESPASS,CLEARED BY ARREST
202500455,04/07/2025 08:02:59 am-04/07/2025 08:03:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201",NO,TRESPASS,TRESPASS,CLEARED BY ARREST
202500454,04/07/2025 05:00:57 am,"901 HITT ST , COLUMBIA MO, 65201",NO NOT APPLICABLE,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,EXCEPTIONALLY CLEARED
202500454,04/07/2025 03:14:05 am-04/07/2025 03:19:57 am,"901 HITT ST , COLUMBIA MO, 65201",NO NOT APPLICABLE,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,EXCEPTIONALLY CLEARED
202500453,04/06/2025 10:24:00 pm,"1 HOSPITAL DR , COLUMBIA MO, 65201",NO,DRUG - NARCOTIC,DRUG - NARCOTIC,EXCEPTIONALLY CLEARED
202500453,04/06/2025 10:23:59 pm-04/06/2025 10:24:00 pm,"1 HOSPITAL DR , COLUMBIA MO, 65201",NO,DRUG - NARCOTIC,DRUG - NARCOTIC,EXCEPTIONALLY CLEARED
202500452,04/06/2025 07:25:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201",NO,TRESPASS,TRESPASS,CLEARED BY ARREST
202500452,04/06/2025 07:24:59 am-04/06/2025 07:25:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201",NO,TRESPASS,TRESPASS,CLEARED BY ARREST
202500451,04/06/2025 02:41:00 am,"1099 S PROVIDENCE RD/E STADIUM BLVD , COLUMBIA MO, 65201",NO NOT APPLICABLE,DWI,FORGERY,CLEARED BY ARREST
202500451,04/06/2025 02:40:59 am-04/06/2025 02:41:00 am,"1099 S PROVIDENCE RD/E STADIUM BLVD , COLUMBIA MO, 65201",NO NOT APPLICABLE,DWI,FORGERY,CLEARED BY ARREST
202500451,04/06/2025 02:41:00 am,"1099 S PROVIDENCE RD/E STADIUM BLVD , COLUMBIA MO, 65201",NO NOT APPLICABLE,FORGERY,FORGERY,CLEARED BY ARREST
